# t,event_type,packet_id
6.24808,controllerreceive,312
6.2569,plantreceive,312
6.26,plantsend,313
6.26967,controllerreceive,313
6.2786,plantreceive,313
6.28,plantsend,314
6.2885,controllerreceive,314
6.29737,plantreceive,314
6.3,plantsend,315
6.30962,controllerreceive,315
6.31853,plantreceive,315
6.32,plantsend,316
6.32916,controllerreceive,316
6.33608,plantreceive,316
6.34,plantsend,317
6.34877,controllerreceive,317
6.35747,plantreceive,317
6.36,plantsend,318
6.36935,controllerreceive,318
6.37812,plantreceive,318
6.38,plantsend,319
6.38886,controllerreceive,319
6.39756,plantreceive,319
6.4,plantsend,320
6.40951,controllerreceive,320
6.41833,plantreceive,320
6.42,plantsend,321
6.428,controllerreceive,321
6.43676,plantreceive,321
6.44,plantsend,322
6.44894,controllerreceive,322
6.45777,plantreceive,322
6.46,plantsend,323
6.46826,controllerreceive,323
6.47732,plantreceive,323
6.48,plantsend,324
6.48992,controllerreceive,324
6.49867,plantreceive,324
6.5,plantsend,325
6.50958,controllerreceive,325
6.5184,plantreceive,325
6.52,plantsend,326
6.52809,controllerreceive,326
6.53704,plantreceive,326
6.54,plantsend,327
6.54734,controllerreceive,327
6.55616,plantreceive,327
6.56,plantsend,328
6.57038,controllerreceive,328
6.57923,plantreceive,328
6.58,plantsend,329
6.58843,controllerreceive,329
6.59735,plantreceive,329
6.6,plantsend,330
6.60933,controllerreceive,330
6.61823,plantreceive,330
6.62,plantsend,331
6.62818,controllerreceive,331
6.63707,plantreceive,331
6.64,plantsend,332
6.65013,controllerreceive,332
6.65884,plantreceive,332
6.66,plantsend,333
6.66962,controllerreceive,333
6.67833,plantreceive,333
6.68,plantsend,334
6.69016,controllerreceive,334
6.69907,plantreceive,334
6.7,plantsend,335
6.70835,controllerreceive,335
6.71727,plantreceive,335
6.72,plantsend,336
6.72991,controllerreceive,336
6.73893,plantreceive,336
6.74,plantsend,337
6.74933,controllerreceive,337
6.75797,plantreceive,337
6.76,plantsend,338
6.76927,controllerreceive,338
6.7781,plantreceive,338
6.78,plantsend,339
6.78825,controllerreceive,339
6.79714,plantreceive,339
6.8,plantsend,340
6.80909,controllerreceive,340
6.818,plantreceive,340
6.82,plantsend,341
6.82794,controllerreceive,341
6.83681,plantreceive,341
6.84,plantsend,342
6.84841,controllerreceive,342
6.85731,plantreceive,342
6.86,plantsend,343
6.86777,controllerreceive,343
6.87658,plantreceive,343
6.88,plantsend,344
6.88957,controllerreceive,344
6.8986,plantreceive,344
6.9,plantsend,345
6.90814,controllerreceive,345
6.91692,plantreceive,345
6.92,plantsend,346
6.92821,controllerreceive,346
6.93687,plantreceive,346
6.94,plantsend,347
6.94953,controllerreceive,347
6.95834,plantreceive,347
6.96,plantsend,348
6.9697,controllerreceive,348
6.9786,plantreceive,348
6.98,plantsend,349
6.99006,controllerreceive,349
6.99895,plantreceive,349
7,plantsend,350
7.00968,controllerreceive,350
7.01858,plantreceive,350
7.02,plantsend,351
7.02771,controllerreceive,351
7.03642,plantreceive,351
7.04,plantsend,352
7.04981,controllerreceive,352
7.0586,plantreceive,352
7.06,plantsend,353
7.0681,controllerreceive,353
7.07712,plantreceive,353
7.08,plantsend,354
7.08811,controllerreceive,354
7.09701,plantreceive,354
7.1,plantsend,355
7.10803,controllerreceive,355
7.11674,plantreceive,355
7.12,plantsend,356
7.12981,controllerreceive,356
7.13867,plantreceive,356
7.14,plantsend,357
7.14811,controllerreceive,357
7.15697,plantreceive,357
7.16,plantsend,358
7.16795,controllerreceive,358
7.17686,plantreceive,358
7.18,plantsend,359
7.18788,controllerreceive,359
7.19676,plantreceive,359
7.2,plantsend,360
7.20817,controllerreceive,360
7.21708,plantreceive,360
7.22,plantsend,361
7.22754,controllerreceive,361
7.23437,plantreceive,361
7.24,plantsend,362
7.24738,controllerreceive,362
7.2563,plantreceive,362
7.26,plantsend,363
7.26837,controllerreceive,363
7.27719,plantreceive,363
7.28,plantsend,364
7.28923,controllerreceive,364
7.2981,plantreceive,364
7.3,plantsend,365
7.3093,controllerreceive,365
7.3181,plantreceive,365
7.32,plantsend,366
